date,home_team,away_team,target,home_goals,away_goals,tournament_weight,is_neutral,home_matches_played,home_goals_for_avg,home_goals_against_avg,home_goal_diff_avg,home_win_pct,home_draw_pct,home_loss_pct,home_recent_form,away_matches_played,away_goals_for_avg,away_goals_against_avg,away_goal_diff_avg,away_win_pct,away_draw_pct,away_loss_pct,away_recent_form,home_elo,away_elo,elo_diff,goal_diff_strength,h2h_home_wins,h2h_away_wins,h2h_draws
2023-06-16,Belarus,Israel,2,1,2,2.5,false,10,0.514165788337728,2.1445262116083064,-1.6303604232705784,0.428253545779711,0.1919668856702264,0.37977956855006256,1.4,10,1.5110008820458527,1.9916031309861537,-0.48060224894030096,0.4951562678113327,0.3455749208687191,0.15926881131994797,2.0,1404,1601,-197,-1.1497581743302774,0,0,0
2023-06-16,Kosovo,Romania,1,0,0,2.5,false,10,1.500342781149955,1.2909070267306255,0.2094357544193294,0.31950286338836836,0.5575773420390924,0.12291979457253938,1.4,10,1.8133877423055893,1.011109822412672,0.8022779198929173,0.47537970166546056,0.1021830319269487,0.42243726640759055,1.2,1500,1621,-121,-0.5928421654735879,0,0,0
2023-06-16,Kyrgyzstan,Iran,2,1,5,1.0,false,10,0.8261244952834518,1.5366555076384236,-0.710531012354972,0.5769788352742969,0.25543369778075037,0.16758746694495266,1.6,10,1.7668813335580436,1.3557668704304144,0.4111144631276293,0.4944207109861539,0.22165652774043587,0.2839227612734103,1.4,1245,1779,-534,-1.1216454754826013,0,0,0
2023-06-17,Guyana,Grenada,1,1,1,1.0,false,10,1.3793565375899435,1.6672760095606443,-0.2879194719707008,0.26945150307931665,0.2675682042241948,0.46298029269648855,1.4,10,1.4873184787844977,3.023376143130038,-1.53605766434554,0.2518706371743209,0.2804003004204501,0.4677290624052289,1.0,1202,1109,93,1.2481381923748391,0,0,0
2023-06-17,Suriname,Puerto Rico,1,0,0,1.0,false,10,0.6493315622323005,1.777763124207821,-1.1284315619755205,0.5180475266539089,0.09754354117129384,0.3844089321747973,2.0,10,3.7446743898347505,0.7030428642734756,3.0416315255612747,0.5276455058093169,0.03486588120540848,0.4374886129852746,1.2,1314,1108,206,-4.170063087536795,0,0,0
2023-06-17,French Guiana,Sint Maarten,0,4,1,1.0,false,10,1.0050507111089764,1.863070816359248,-0.8580201052502716,0.5217194766427152,0.3662345932879284,0.11204593006935651,1.6,10,2.8090481877812996,2.577840846692819,0.23120734108848037,0.7020000464999825,0.13148184523102446,0.16651810826899288,2.4,1307,837,470,-1.089227446338752,0,0,0
2023-06-17,Brazil,Guinea,0,4,1,1.0,false,10,2.0317193816648413,0.8211671634506276,1.2105522182142137,0.7679591682071459,0.12188282162167086,0.11015801017118317,2.6,10,1.2302501840545923,1.3960355320213051,-0.16578534796671282,0.49877103738796735,0.04445358099767088,0.4567753816143618,1.8,2119,1417,702,1.3763375661809265,0,0,0
2023-06-17,Ecuador,Bolivia,0,1,0,1.0,false,10,0.9636691814734916,0.9884950141774277,-0.024825832703936075,0.20988314832410848,0.42189032014049654,0.3682265315353949,0.8,10,0.8719350649149652,1.6124682041822178,-0.7405331392672527,0.5486818426019617,0.0,0.4513181573980382,1.2,1839,1618,221,0.7157073065633166,4,0,0
2023-06-17,Norway,Scotland,2,1,2,2.5,false,10,0.9334948219682029,1.532959510108609,-0.5994646881404062,0.34698545683793847,0.3311478130103295,0.32186673015173195,1.0,10,1.8627336465424658,0.73632396795178,1.1264096785906856,0.782693020067284,0.09958347742164161,0.11772350251107454,2.6,1745,1797,-52,-1.7258743667310918,0,0,0
2023-06-17,Cyprus,Georgia,2,1,2,2.5,false,10,0.9744606271099858,2.2091261879422546,-1.234665560832269,0.44490280464530785,0.28181701277628285,0.2732801825784093,1.4,10,2.0336798909457414,1.0096935991519917,1.0239862917937497,0.4168657514195764,0.3665768241320418,0.21655742444838189,2.0,1356,1652,-296,-2.2586518526260186,0,0,0
2023-06-17,Faroe Islands,Czech Republic,2,0,3,2.5,false,10,0.7691615117627786,1.7914359593172418,-1.0222744475544632,0.5458181140116339,0.3974518459982028,0.056730039990163045,2.2,10,1.4720269419288032,1.5243838661088323,-0.05235692418002893,0.6939033765643003,0.20102972104184025,0.10506690239385938,2.6,1306,1784,-478,-0.9699175233744343,0,1,0
2023-06-17,Albania,Moldova,0,2,0,2.5,false,10,0.7360245770267929,1.2695708058335475,-0.5335462288067547,0.39288282291332505,0.3002170484266809,0.30690012865999405,1.4,10,0.8928524826252224,1.410985329362084,-0.5181328467368616,0.11232147342022909,0.4538092886364505,0.43386923794332055,1.0,1538,1249,289,-0.015413382069893178,2,0,0
2023-06-17,Azerbaijan,Estonia,1,1,1,2.5,false,10,1.2527872441329315,2.2711644261156447,-1.0183771819827132,0.5915239655857925,0.05485353739609365,0.35362249701811393,1.8,10,1.0671177775483638,0.8756735626177019,0.19144421493066202,0.5209519789422397,0.2614542705476614,0.21759375051009902,2.0,1412,1444,-32,-1.2098213969133753,0,0,0
2023-06-17,Belgium,Austria,1,1,1,2.5,false,10,1.4406719195847522,0.9456343491218193,0.4950375704629329,0.35384956409323154,0.1633651440905514,0.4827852918162171,0.8,10,1.6972442070050886,1.1792629574665554,0.5179812495385331,0.6190213609254206,0.07352169339557121,0.30745694567900816,1.8,1987,1759,228,-0.022943679075600187,0,0,0
2023-06-17,Lithuania,Bulgaria,1,1,1,2.5,false,10,0.11815620313695861,1.4948492725832716,-1.376693069446313,0.5079627857149122,0.37603884227608225,0.11599837200900581,2.2,10,0.8323649789090262,1.3174170299873436,-0.48505205107831745,0.28327345453579295,0.2779527405764282,0.43877380488777873,0.8,1256,1492,-236,-0.8916410183679957,1,1,0
2023-06-17,Montenegro,Hungary,1,0,0,2.5,false,10,0.728418284090173,1.1753935007185425,-0.44697521662836953,0.3185168817602812,0.16338593721297232,0.5180971810267466,0.8,10,1.6318485290549527,0.7083101906486895,0.9235383384062632,0.5594261713728428,0.16180631793904607,0.278767510688111,2.0,1549,1831,-282,-1.3705135550346328,1,0,0
2023-06-17,Luxembourg,Liechtenstein,0,2,0,2.5,false,10,0.655387727885765,2.0124935471364283,-1.357105819250663,0.06135334152024391,0.48097388299722027,0.4576727754825357,0.6,10,0.048869962370954326,3.4963842332296173,-3.4475142708586635,0.5993236879716651,0.0,0.40067631202833476,1.8,1432,970,462,2.0904084516080004,0,1,0
2023-06-17,Iceland,Slovakia,2,1,2,2.5,false,10,1.1470722752276903,1.1937425003450852,-0.046670225117394964,0.5677173012819334,0.3361962891695778,0.09608640954848903,1.6,10,0.9592117506122279,0.6394421506547493,0.31976959995747856,0.25619985825464686,0.5017679656264376,0.24203217611891548,1.4,1525,1594,-69,-0.3664398250748735,0,0,0
2023-06-17,Portugal,Bosnia-Herzegovina,0,3,0,2.5,false,10,3.0675777540267943,0.6927350181188928,2.374842735907902,0.6983258725805319,0.0,0.3016741274194682,2.4,10,1.2942174624297726,1.1755960840924602,0.11862137833731254,0.8096859446080631,0.14001075447976802,0.050303300912168905,3.0,2004,1607,397,2.256221357570589,0,0,0
2023-06-17,Ticino,Raetia,2,1,8,1.0,false,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.9834838181132015,2.6182699448996996,-1.6347861267864978,0.3260735612394143,0.6695081181711594,0.004418320589426418,1.2,1500,1500,0,1.6347861267864978,0,0,0
2023-06-17,Turkmenistan,Oman,2,0,2,1.0,false,10,0.4347653460744748,1.5119734068633146,-1.07720806078884,0.7078246292196275,0.2524299090152847,0.03974546176508813,2.0,10,1.2424744980719256,1.226425509602858,0.016048988469067552,0.5848306738362339,0.22960376722465553,0.18556555893911064,2.0,1246,1564,-318,-1.0932570492579075,0,1,0
2023-06-17,Uzbekistan,Tajikistan,0,5,1,1.0,false,10,1.689241740267445,0.2980311046480248,1.39121063561942,0.6885785320172889,0.24176794274080543,0.06965352524190559,2.2,10,0.8090737329551505,0.7152757254909046,0.09379800746424599,0.16613467027501594,0.730784930771193,0.10308039895379092,1.4,1619,1334,285,1.297412628155174,0,0,0
2023-06-17,Djibouti,Pakistan,0,3,1,1.0,false,10,1.6260299660391455,2.675374027072911,-1.0493440610337654,0.3084146874129025,0.0,0.6915853125870973,1.2,10,0.0025720119604803484,1.5546077983169253,-1.5520357863564451,0.5973251619448122,0.0,0.4026748380551876,1.8,894,852,42,0.5026917253226797,0,0,0
2023-06-17,Central African Republic,Angola,2,1,2,2.0,false,10,1.6650712373534187,0.7615836271206351,0.9034876102327837,0.48919925169416817,0.1653668757702734,0.34543387253555846,1.6,10,0.9413132037628288,0.7952712577749083,0.14604194598792059,0.5509067874999269,0.44909321250007295,0.0,2.2,1337,1406,-69,0.757445664244863,0,1,0
2023-06-17,Zambia,Ivory Coast,0,3,0,2.0,false,10,1.8622939291984317,1.546375312570957,0.31591861662747484,0.6878220025347008,0.06963664958351007,0.242541347881789,1.8,10,2.0836071672120395,1.0126158959140157,1.0709912712980239,0.6479107015397786,0.05269731750196395,0.2993919809582572,1.8,1460,1679,-219,-0.7550726546705491,0,2,0
2023-06-17,Lesotho,Comoros,2,0,1,2.0,false,10,0.5028753730621043,1.8316376434174781,-1.328762270355374,0.634514068639768,0.17713703722774313,0.1883488941324889,2.4,10,0.739059186148989,1.9218985357080747,-1.1828393495590857,0.5540970573507357,0.0,0.44590294264926444,1.2,1216,1236,-20,-0.14592292079628844,0,1,0
2023-06-17,Equatorial Guinea,Tunisia,0,1,0,2.0,false,10,1.4839898589619163,1.288978492932712,0.1950113660292044,0.4731975102336224,0.3104132202944501,0.2163892694719273,1.6,10,1.3178140095132578,0.6315944618312096,0.6862195476820482,0.3629224547528138,0.11898231724099848,0.5180952280061876,1.4,1468,1755,-287,-0.49120818165284375,1,4,0
2023-06-17,Botswana,Libya,0,1,0,2.0,false,10,0.8543977432211829,1.4196043531150186,-0.5652066098938359,0.6253258007498435,0.07129695803904997,0.30337724121110643,2.4,10,0.7025855337897529,1.4912246757646865,-0.7886391419749338,0.5276615652632797,0.09325056060923526,0.37908787412748485,1.4,1326,1338,-12,0.22343253208109792,0,1,0
2023-06-17,South Africa,Morocco,0,2,1,2.0,false,10,1.7723557127019085,1.0021783009006595,0.770177411801249,0.48402720557658296,0.34323711612705,0.17273567829636716,1.6,10,0.7833041765360157,0.5775751806319329,0.20572899590408272,0.41358247591170877,0.42647056717246673,0.15994695691582445,2.2,1539,1870,-331,0.5644484158971663,0,2,0
2023-06-17,Benin,Senegal,1,1,1,2.0,false,10,1.0048162577182433,1.3747519181148913,-0.369935660396648,0.4017115511011719,0.475511117203583,0.12277733169524525,1.6,10,1.771415659374716,1.323337457547974,0.44807820182674196,0.30736586353163253,0.1384887516711141,0.5541453847972533,1.2,1373,1753,-380,-0.8180138622233899,0,2,0
2023-06-18,Panama,Mexico,2,0,1,2.0,false,10,1.0507652837615955,1.4048484151939133,-0.3540831314323179,0.34295716963370104,0.3094116178213624,0.34763121254493645,1.4,10,1.1956694338534566,1.414866514894953,-0.21919708104149646,0.35914803367948955,0.4268131040939438,0.21403886222656668,1.8,1646,1777,-131,-0.13488605039082144,0,4,1
2023-06-18,United States,Canada,0,2,0,2.0,false,10,1.5918081890924687,0.7467022254219925,0.8451059636704762,0.3550581225062428,0.3945229680018928,0.2504189094918645,1.6,10,1.6940745427052202,1.1764517121602276,0.5176228305449926,0.3801648006194651,0.07088087309074435,0.5489543262897906,1.2,1833,1757,76,0.3274831331254836,2,2,1
2023-06-18,Egypt,South Sudan,0,3,0,1.0,false,10,2.120992459255865,0.7721895076567757,1.3488029515990896,0.6380258667158292,0.0,0.361974133284171,1.8,10,1.2602196380646666,1.8294659219264773,-0.5692462838618106,0.1405325672981354,0.024657705074300405,0.8348097276275642,0.6,1682,1117,565,1.9180492354609002,0,0,0
2023-06-18,Guatemala,Venezuela,2,0,1,1.0,false,10,1.1056886155189931,1.2294577871798826,-0.12376917166088941,0.5100937361744097,0.11235633810236113,0.3775499257232292,1.2,10,1.448785611157572,0.7294044369095877,0.7193811742479845,0.07608744276194944,0.25988258472380865,0.6640299725142419,0.4,1478,1696,-218,-0.8431503459088739,0,0,0
2023-06-18,Paraguay,Nicaragua,0,2,0,1.0,false,10,0.9508269084137052,1.5773401148330581,-0.6265132064193528,0.7307097629162278,0.1727135537141114,0.09657668336966081,2.6,10,1.3730645421038503,2.1410918511221517,-0.7680273090183015,0.8837870914029552,0.11621290859704485,0.0,2.6,1719,1278,441,0.1415141025989487,0,0,0
2023-06-18,Singapore,Solomon Islands,1,1,1,1.0,false,10,1.3276512620453156,1.4360998460891938,-0.10844858404387842,0.30808284122122537,0.4793725958264943,0.2125445629522805,1.2,10,1.4706095894583704,1.6379184182068465,-0.16730882874847605,0.6593655094905103,0.08817468109381263,0.252459809415677,2.0,1137,1240,-103,0.058860244704597636,1,0,0
2023-06-18,Netherlands,Italy,2,2,3,2.0,false,10,1.6999500112727153,1.7819726157102507,-0.08202260443753541,0.3948006702160714,0.19099208424762604,0.41420724553630245,2.0,10,1.3041955561187968,1.3874888253838722,-0.08329326926507528,0.5089178902113133,0.0569635747526547,0.4341185350360321,1.2,1991,1925,66,0.0012706648275398746,0,1,2
2023-06-18,Croatia,Spain,1,0,0,2.0,false,10,1.728300955193823,1.10336672942425,0.6249342257695732,0.2549365363953402,0.4444378968663058,0.30062556673835406,1.4,10,1.8437575206890122,0.9114942728165139,0.9322632478724983,0.6111960750125582,0.17696789990576325,0.2118360250816784,2.6,2012,1988,24,-0.307329022102925,1,2,0
2023-06-18,Mauritius,Kenya,0,1,0,1.0,false,10,1.450615915580705,1.6305412158478607,-0.17992530026715567,0.46750510635382797,0.115514400928687,0.41698049271748505,1.2,10,0.9308004297962842,1.2973198460637156,-0.3665194162674315,0.5136923644058623,0.1459294363467788,0.34037819924735885,1.4,930,1371,-441,0.18659411600027584,0,0,0
2023-06-18,Sierra Leone,Nigeria,2,2,3,2.0,false,10,1.256376389701837,1.7406170126646474,-0.48424062296281056,0.3456984816170959,0.28692050586301837,0.3673810125198856,1.6,10,1.0875001647373321,1.5009567116483984,-0.41345654691106626,0.561958858405106,0.0451947766550668,0.3928463649398272,1.8,1332,1608,-276,-0.0707840760517443,0,1,2
2023-06-18,Cape Verde,Burkina Faso,0,3,1,2.0,false,10,0.7659784157894022,0.28665805543386075,0.47932036035554143,0.24445802833645203,0.46693448799884185,0.2886074836647065,1.0,10,1.3872085855158405,1.0877061231641716,0.299502462351669,0.4622751341188861,0.2336387926484457,0.3040860732326682,1.4,1488,1599,-111,0.17981789800387243,0,2,0
2023-06-18,Eswatini,Togo,2,0,2,2.0,false,10,0.7226171797432343,0.8940709228968565,-0.1714537431536222,0.14425765500368032,0.44892453573040897,0.40681780926591077,1.6,10,1.1697774459979715,1.0263312644009168,0.14344618159705455,0.5961651076837552,0.37895108638143127,0.024883805934813378,2.2,1290,1338,-48,-0.31489992475067674,0,0,1
2023-06-18,Madagascar,Ghana,1,0,0,2.0,false,10,0.854424675784511,2.172969164855879,-1.3185444890713678,0.514762165531486,0.2120708733124603,0.2731669611560536,2.0,10,1.177063143944446,1.4795572443752094,-0.3024941004307633,0.4720412832383273,0.18972161507860183,0.338237101683071,1.4,1224,1593,-369,-1.0160503886406045,0,1,0
2023-06-18,Tanzania,Niger,0,1,0,2.0,false,10,0.7475342043368871,0.8974029551644114,-0.14986875082752424,0.2725157199783731,0.14931252316016363,0.5781717568614632,1.2,10,0.7099013026110651,1.7921011840260275,-1.0821998814149623,0.34744542061510164,0.22861759169842155,0.4239369876864767,0.8,1313,1237,76,0.932331130587438,0,0,1
2023-06-18,Uganda,Algeria,2,1,2,2.0,false,10,0.39587843911407467,1.0346817546093792,-0.6388033154953044,0.4901968340000057,0.17329552721385372,0.33650763878614076,1.4,10,1.2943032354829296,0.6888376372188796,0.6054655982640501,0.5087665822588692,0.11662917792009683,0.374604239821034,1.4,1381,1709,-328,-1.2442689137593546,0,1,0
2023-06-18,Congo DR,Mali,2,0,2,2.0,false,10,1.3872433047629666,0.9753372951322706,0.41190600963069596,0.5013478411381256,0.20002763437758975,0.29862452448428467,1.4,10,1.195995800152479,0.4748654104323336,0.7211303897201454,0.6334025076525922,0.2558938371851681,0.11070365516223976,2.0,1478,1595,-117,-0.30922438008944947,0,1,1
2023-06-18,Gabon,Congo DR,2,0,2,2.0,false,10,1.289729091220212,0.6657167706932385,0.6240123205269734,0.5464569762460155,0.2185663753674103,0.23497664838657423,2.0,10,1.3872433047629666,0.9753372951322706,0.41190600963069596,0.5013478411381256,0.20002763437758975,0.29862452448428467,1.4,1469,1478,-9,0.21210631089627746,2,0,1
2023-06-18,Rwanda,Mozambique,2,0,2,2.0,false,10,0.6010727890780818,0.7054588240383414,-0.1043860349602596,0.37359845566436534,0.5944948466457599,0.03190669768987473,1.8,10,0.645411146617309,1.747587758026464,-1.1021766114091551,0.3488364299491618,0.3637688705312417,0.28739469951959656,1.6,1283,1307,-24,0.9977905764488956,1,1,1
2023-06-19,Hong Kong,Thailand,2,0,1,1.0,false,10,0.3671122248669082,1.77302994529397,-1.4059177204270616,0.7627069655723625,0.20120492867281473,0.036088105754822936,2.2,10,1.5155804854110055,1.3647959233614102,0.15078456204959517,0.555574762882385,0.30932779368484675,0.13509744343276817,1.6,1128,1371,-243,-1.5567022824766568,0,1,0
2023-06-19,Indonesia,Argentina,2,0,2,1.0,false,10,1.4355705155474874,0.8867430740200847,0.5488274415274028,0.35820070769990153,0.5218039592127381,0.11999533308736005,1.8,10,2.6089969116434104,0.7280556098039437,1.8809413018394667,0.6437114974622514,0.19952571407725914,0.1567627884604893,2.6,1287,2148,-861,-1.332113860312064,0,0,0
2023-06-19,Jamaica,Jordan,2,1,2,1.0,false,10,0.9427561115057835,1.4615838480858825,-0.518827736580099,0.18003876260677668,0.49337338772798506,0.3265878496652382,0.6,10,1.9511314242093853,1.4805175207554673,0.470613903453918,0.7064546776546213,0.0,0.29354532234537845,2.4,1538,1589,-51,-0.9894416400340169,0,0,0
2023-06-19,Macau,Myanmar,2,0,2,1.0,false,9,0.00853960045889015,1.0095139949922438,-1.0009743945333538,0.008806609818069966,0.0005733073498754378,0.9906200828320548,2.0,10,0.3909755636719858,2.530190100660211,-2.1392145369882254,0.6751061815760168,0.2375221022261469,0.08737171619783642,2.2,1500,907,593,1.1382401424548716,0,1,0
2023-06-19,Philippines,Taiwan,2,2,3,1.0,false,10,0.6570179263052883,2.2551869175559194,-1.598168991250631,0.8659367894991908,0.0,0.13406321050080908,2.4,10,1.4740806926334962,1.6751344444637646,-0.20105375183026836,0.14082409098949591,0.5434577878095916,0.3157181212009128,1.4,1050,909,141,-1.3971152394203625,0,0,0
2023-06-19,Republic of Ireland,Gibraltar,0,3,0,2.5,false,10,1.2314320274659918,1.4517147275776647,-0.22028270011167292,0.5283160716587468,0.05650825711459606,0.41517567122665705,1.2,10,0.355512267875362,2.619435673105913,-2.263923405230551,0.4173247193310434,0.04380696495603804,0.5388683157129185,1.8,1658,1066,592,2.0436407051188783,2,0,0
2023-06-19,France,Greece,0,1,0,2.5,false,10,2.470362858300286,0.7438032918379598,1.7265595664623261,0.5712417605223787,0.10631456598852747,0.3224436734890937,1.4,10,1.6616077320553455,0.801478017398162,0.8601297146571835,0.6186378350506783,0.2154827431743604,0.16587942177496123,1.6,2112,1696,416,0.8664298518051426,0,0,0
2023-06-19,Ukraine,Malta,0,1,0,2.5,false,10,1.802175312423368,1.7374807667171872,0.06469454570618081,0.3441341005563216,0.3581246187984769,0.29774128064520144,1.0,10,0.6894791438582838,1.9397543849295455,-1.2502752410712619,0.26477421760579295,0.0832223978057604,0.6520033845884469,0.6,1829,1268,561,1.3149697867774426,0,0,0
2023-06-19,England,North Macedonia,0,7,0,2.5,false,10,2.4251243189536984,0.808028608644169,1.6170957103095296,0.3795951486382407,0.15807634694402664,0.4623285044177326,1.2,10,1.1773181137823452,1.6731346655357744,-0.49581655175342926,0.4501008217860428,0.09994094010111489,0.44995823811284225,1.4,2004,1529,475,2.112912262062959,0,0,0
2023-06-19,Armenia,Latvia,0,2,1,2.5,false,10,1.6739129924635607,2.487921504429762,-0.8140085119662015,0.2735376354786651,0.21205785894486606,0.5144045055764688,1.0,10,1.388273964531751,1.8466239053303992,-0.4583499407986482,0.3822915178326207,0.24160786852257898,0.37610061364480035,1.6,1489,1340,149,-0.3556585711675533,0,0,0
2023-06-19,Türkiye,Wales,0,2,0,2.5,false,10,1.9692325532597494,1.447628709062628,0.5216038441971212,0.31990504771090533,0.06899125595945496,0.6111036963296398,1.2,10,0.9503229835274313,1.8756241450599056,-0.9253011615324743,0.25326127092886447,0.31161730978223295,0.4351214192889028,0.8,1709,1679,30,1.4469050057295956,0,1,0
2023-06-19,Finland,San Marino,0,6,0,2.5,false,10,1.1009336663473706,1.121612378427828,-0.020678712080457344,0.49190560595023247,0.22942589176151243,0.27866850228825507,1.8,10,0.07199420208956946,2.0329386954090145,-1.9609444933194449,0.30747308703476633,0.12055986767431132,0.5719670452909223,1.4,1694,780,914,1.9402657812389876,0,0,0
2023-06-19,Northern Ireland,Kazakhstan,2,0,1,2.5,false,10,0.6479825944475781,1.2158609184944424,-0.5678783240468643,0.5217524494380337,0.0967341987179004,0.38151335184406593,1.8,10,1.5893363602275379,1.5448852023520394,0.04445115787549862,0.6022760436714741,0.050766353322378215,0.3469576030061477,1.8,1518,1419,99,-0.6123294819223629,0,0,0
2023-06-19,Slovenia,Denmark,1,1,1,2.5,false,10,1.1771786080680593,1.2352591865057492,-0.05808057843768982,0.5537142175772154,0.20899783675496797,0.2372879456678166,1.8,10,1.3001088014072122,1.018245284452534,0.2818635169546782,0.8583343889926449,0.09071052337454039,0.050955087632814616,3.0,1656,1857,-201,-0.33994409539236803,0,0,0
2023-06-19,Belarus,Kosovo,0,2,1,2.5,false,10,0.6444311552905801,2.1732795045834488,-1.5288483492928686,0.35928838867982427,0.16105289427730243,0.47965871704287344,1.2,10,1.1345252720561043,1.0516360820782449,0.08288918997785934,0.26028267916201986,0.6834445525837112,0.05627276825426892,1.0,1394,1501,-107,-1.611737539270728,0,0,0
2023-06-19,Switzerland,Romania,1,2,2,2.5,false,10,2.007800639522517,1.3753674265653302,0.632433212957187,0.5047392041054246,0.0,0.49526079589457533,1.2,10,1.5163199262167724,0.7438065902125145,0.7725133360042579,0.3466713656974804,0.3000947231611769,0.35323391114134284,0.8,1891,1620,271,-0.14008012304707085,0,0,0
2023-06-19,Israel,Andorra,0,2,1,2.5,false,10,1.5854307852565115,1.7994793153207675,-0.214048530064256,0.4197891930371732,0.2517821969884598,0.3284286099743668,1.4,10,0.7074263771397975,1.3791797081115156,-0.671753330971718,0.14317401356077772,0.2670122766087253,0.5898137098304971,0.8,1611,1121,490,0.45770480090746196,0,0,0
2023-06-20,Guadeloupe,Guyana,0,2,0,1.0,false,10,1.6296962945708837,0.7892920859987695,0.8404042085721142,0.4196622625391654,0.0,0.5803377374608346,1.2,10,1.3162414660309332,1.4559377977589345,-0.13969633172800122,0.1885683143347221,0.45120652626580965,0.3602251593994684,1.0,1217,1197,20,0.9801005403001154,0,0,0
2023-06-20,Martinique,Puerto Rico,0,2,0,1.0,false,10,1.2430805688399007,1.9987333895535635,-0.7556528207136629,0.5432357762102537,0.10533544267380804,0.3514287811159384,2.0,10,2.140487846449769,0.404372639365526,1.736115207084243,0.3034884737134247,0.45823407043475706,0.23827745585181806,1.4,1409,1119,290,-2.4917680277979057,1,0,0
2023-06-20,Saint Kitts and Nevis,French Guiana,1,1,1,1.0,false,10,1.5727820298975745,0.9670854377938335,0.605696592103741,0.31430796239943387,0.43028934150635045,0.25540269609421584,1.0,10,1.622670099220482,1.6853566012241699,-0.06268650200368776,0.6192273579651453,0.2915697104116271,0.08920293162322775,2.2,1197,1311,-114,0.6683830941074288,0,1,1
2023-06-20,Algeria,Tunisia,1,1,1,1.0,false,10,1.3983526906554342,0.7814746881758398,0.6168780024795943,0.3869943383830099,0.09943312002388749,0.5135725415931027,1.4,10,1.0569703656885727,0.726235598434557,0.33073476725401585,0.49065557071696553,0.10432742100057647,0.40501700828245774,1.8,1714,1725,-11,0.2861432352255785,3,0,0
2023-06-20,Bolivia,Chile,1,0,0,1.0,false,10,0.5790806220130728,1.4981615040768612,-0.9190808820637885,0.6545883104223946,0.0,0.3454116895776055,1.8,10,1.9429963409192774,0.9608701960256838,0.9821261448935936,0.7314575112554599,0.21838490265164223,0.05015758609289784,2.6,1614,1707,-93,-1.901207026957382,0,3,1
2023-06-20,Brazil,Senegal,2,2,4,1.0,false,10,2.2113458429636794,0.8418722795302466,1.3694735634334325,0.8430840820831811,0.10777133058634601,0.049144587330472916,2.6,10,1.5878480599643492,1.1463153802416437,0.44153267972270543,0.22482101975775046,0.28638458216262574,0.48879439807962377,1.4,2120,1740,380,0.927940883710727,0,0,1
2023-06-20,China,Palestine,0,2,0,1.0,false,10,1.0158792878268712,1.036596360984082,-0.020717073157210743,0.5620815392962318,0.34566053776857764,0.09225792293519079,2.2,10,1.396332321920769,0.8001512874645696,0.5961810344561993,0.19448800258509458,0.38164295524287056,0.42386904217203497,0.8,1470,1445,25,-0.61689810761341,0,0,1
2023-06-20,Ecuador,Costa Rica,0,3,1,1.0,false,10,1.0163598468267943,0.8571600017745863,0.15919984505220788,0.36272454442757496,0.31797282895576134,0.3193026266166637,1.4,10,0.8869731398695141,1.6296712048700415,-0.7426980650005274,0.22978722401017768,0.20547564530115955,0.5647371306886628,0.2,1843,1698,145,0.9018979100527352,0,0,0
2023-06-20,Germany,Colombia,2,0,2,1.0,false,10,1.7094988597220038,1.680277075593309,0.029221784128695017,0.2844843424941242,0.31268897815299457,0.40282667935288113,1.4,10,1.708513917275884,0.7007082997981359,1.007805617477748,0.3883895369993281,0.2839271009057976,0.3276833620948742,1.6,1932,1932,0,-0.9785838333490531,0,0,0
2023-06-20,Haiti,Trinidad and Tobago,1,0,0,1.0,false,10,3.1772261626607796,1.0012121310481563,2.1760140316126235,0.576154680754938,0.08971016178737153,0.33413515745769035,1.8,10,1.1753412216868708,0.4575648567736383,0.7177763649132325,0.14151024498746792,0.29295107733619435,0.5655386776763376,0.4,1550,1373,177,1.458237666699391,0,0,0
2023-06-20,Japan,Peru,0,4,1,1.0,false,10,1.842107091367745,0.9400135079649873,0.9020935834027579,0.31016888066748005,0.29937643814974885,0.39045468118277105,1.6,10,0.7719684348660377,0.48288606543130047,0.28908236943473725,0.5730790571023455,0.21426407177784576,0.21265687111980872,2.0,1842,1855,-13,0.6130112139680206,0,0,0
2023-06-20,South Korea,El Salvador,1,1,1,1.0,false,10,1.095560678238542,1.569998635766619,-0.4744379575280769,0.3209572794231096,0.28625744764997657,0.3927852729269138,1.4,10,0.34636419173352245,2.7978076843495985,-2.4514434926160757,0.8571019966052209,0.10102524158401066,0.04187276181076845,3.0,1768,1467,301,1.977005535087999,0,0,0
2023-06-20,Malaysia,Papua New Guinea,0,10,0,1.0,false,10,2.01678837565555,0.884281684698048,1.132506690957502,0.9333879824220177,0.0,0.06661201757798246,3.0,10,1.4532756417246877,1.1604237414588896,0.2928519002657981,0.14977505931062526,0.38908681369042314,0.4611381269989515,0.8,1268,1223,45,0.8396547906917038,0,0,0
2023-06-20,Montenegro,Czech Republic,2,1,4,1.0,false,10,0.5025673485794598,0.9651666194976254,-0.46259927091816544,0.21376377617107306,0.3608041413160126,0.4254320825129144,1.0,10,1.7009403331676711,1.2958725596056222,0.40506777356204887,0.5584279209180815,0.17850905814832838,0.2630630209335902,2.0,1559,1791,-232,-0.8676670444802144,0,2,0
